data,cv,cc,vt,ID,Ultima2Anos,Aposentado
2021-02-02,CA Serranense,Cape Town Spurs,?,861297,NAO,NAO
2020-10-01,AD Perilima,CA Serranense,?,861297,NAO,NAO
2020-01-01,Mamoré-MG,AD Perilima,?,861297,NAO,NAO
2019-07-19,Tupi FC,Mamoré-MG,?,861297,NAO,NAO
2019-05-09,Estrela-ES,Tupi FC,?,861297,NAO,NAO
2019-03-01,Real Brasília,Estrela-ES,?,861297,NAO,NAO
2018-12-18,Atl. Uberlandia,Real Brasília,?,861297,NAO,NAO
2018-02-26,Tupynambás,Atl. Uberlandia,?,861297,NAO,NAO
2017-11-30,Noroeste,Tupynambás,Fim do empréstimo,861297,NAO,NAO
2017-07-15,Tupynambás,Noroeste,Empréstimo,861297,NAO,NAO
2017-07-06,Cruzeiro U20,Tupynambás,?,861297,NAO,NAO
2017-05-21,Tupynambás,Cruzeiro U20,Fim do empréstimo,861297,NAO,NAO
2017-02-13,Cruzeiro U20,Tupynambás,Empréstimo,861297,NAO,NAO
2016-12-02,Tupynambás,Cruzeiro U20,Fim do empréstimo,861297,NAO,NAO
2016-07-22,Cruzeiro U20,Tupynambás,Empréstimo,861297,NAO,NAO
2016-05-18,PSTC,Cruzeiro U20,Fim do empréstimo,861297,NAO,NAO
2016-02-19,Cruzeiro U20,PSTC,Empréstimo,861297,NAO,NAO
2022-05-13,Toledo EC,Ipatinga FC,custo zero,225638,NAO,NAO
2022-04-05,Operário-MT,Toledo EC,custo zero,225638,NAO,NAO
2022-02-03,Jataiense-GO,Operário-MT,custo zero,225638,NAO,NAO
2022-01-01,CS Sergipe-SE,Jataiense-GO,custo zero,225638,NAO,NAO
2021-02-23,Freipaulistano,CS Sergipe-SE,custo zero,225638,NAO,NAO
2020-09-16,Operário-MT,Freipaulistano,custo zero,225638,NAO,NAO
2019-12-16,Sem clube,Operário-MT,-,225638,NAO,NAO
2019-04-12,Boa Esporte,Sem clube,-,225638,NAO,NAO
2017-04-01,Desconhecido,Boa Esporte,?,225638,NAO,NAO
2016-04-19,Linense-SP,Desconhecido,?,225638,NAO,NAO
2015-11-06,Pelotas-RS,Linense-SP,custo zero,225638,NAO,NAO
2015-01-05,América-MG,Pelotas-RS,custo zero,225638,NAO,NAO
2014-03-25,Cruzeiro,América-MG,custo zero,225638,NAO,NAO
2013-01-01,Cruzeiro U20,Cruzeiro,-,225638,NAO,NAO
2022-02-28,Cruzeiro,Ludogorets,620 mil €,739443,NAO,NAO
2020-01-01,Cruzeiro U20,Cruzeiro,-,739443,NAO,NAO
2022-06-24,Cianorte-PR,Sem clube,-,671069,NAO,NAO
2022-04-14,Águia Negra,Cianorte-PR,custo zero,671069,NAO,NAO
2022-02-15,Sem clube,Águia Negra,-,671069,NAO,NAO
2021-01-01,Gandzasar,Sem clube,-,671069,NAO,NAO
2020-08-14,Tubarão,Gandzasar,custo zero,671069,NAO,NAO
2019-09-16,Grêmio B,Tubarão,custo zero,671069,NAO,NAO
2019-08-08,São José,Grêmio B,Fim do empréstimo,671069,NAO,NAO
2019-05-16,Grêmio B,São José,Empréstimo,671069,NAO,NAO
2019-04-30,São Luiz-RS,Grêmio B,Fim do empréstimo,671069,NAO,NAO
2019-01-07,Grêmio B,São Luiz-RS,Empréstimo,671069,NAO,NAO
2018-01-01,Tubarão,Grêmio B,custo zero,671069,NAO,NAO
2017-01-01,Tubarão-SC U20,Tubarão,-,671069,NAO,NAO
2018-12-01,ABC,ABC,-,350393,SIM,NAO
2018-06-15,Desconhecido,ABC,Fim do empréstimo,350393,SIM,NAO
2018-04-09,ABC,Desconhecido,Empréstimo,350393,SIM,NAO
2018-02-26,Guarani Esporte Clube (CE),ABC,?,350393,SIM,NAO
2017-05-01,ABC,Guarani Esporte Clube (CE),?,350393,SIM,NAO
2015-10-05,Cruzeiro U17,ABC,Fim do empréstimo,350393,SIM,NAO
2015-02-18,ABC,Cruzeiro U17,Empréstimo,350393,SIM,NAO
2022-04-25,Contagem EC,União Luziense,custo zero,875903,NAO,NAO
2021-10-01,Araxá,Contagem EC,?,875903,NAO,NAO
2021-09-01,Desconhecido,Araxá,?,875903,NAO,NAO
2021-06-17,Palmas,Desconhecido,custo zero,875903,NAO,NAO
2021-01-01,Desconhecido,Palmas,?,875903,NAO,NAO
2020-11-01,Democrata-MG,Desconhecido,?,875903,NAO,NAO
2020-10-01,Villa Nova-MG,Democrata-MG,?,875903,NAO,NAO
2019-12-31,Desconhecido,Villa Nova-MG,Fim do empréstimo,875903,NAO,NAO
2019-08-01,Villa Nova-MG,Desconhecido,Empréstimo,875903,NAO,NAO
2023-06-30,Orlando,Palmeiras,Fim do empréstimo,498686,NAO,NAO
2022-07-25,Palmeiras,Orlando,Empréstimo,498686,NAO,NAO
2022-06-30,Portimonense,Palmeiras,Fim do empréstimo,498686,NAO,NAO
2021-07-27,Palmeiras,Portimonense,Empréstimo,498686,NAO,NAO
2021-02-21,Botafogo,Palmeiras,Fim do empréstimo,498686,NAO,NAO
2020-10-30,Palmeiras,Botafogo,Empréstimo,498686,NAO,NAO
2020-07-27,Cruzeiro,Palmeiras,Fim do empréstimo,498686,NAO,NAO
2020-06-09,Palmeiras,Cruzeiro,Empréstimo,498686,NAO,NAO
2020-01-06,Envigado,Palmeiras,"2,50 mi. €",498686,NAO,NAO
2019-12-31,Palmeiras,Envigado,Fim do empréstimo,498686,NAO,NAO
2019-01-15,Envigado,Palmeiras U20,Empréstimo,498686,NAO,NAO
2018-01-01,Envigado U20,Envigado,-,498686,NAO,NAO
2021-02-18,Cruzeiro,Bragantino,830 mil €,612162,NAO,NAO
2020-01-01,Cruzeiro U20,Cruzeiro,-,612162,NAO,NAO
2019-02-04,Sport,Cruzeiro U20,200 mil €,612162,NAO,NAO
2019-01-03,Recife U17,Sport,-,612162,NAO,NAO
2022-10-01,Ceará,Sem clube,-,80815,NAO,NAO
2021-03-05,FC Tokyo,Ceará,custo zero,80815,NAO,NAO
2021-01-02,Matsumoto Yama.,FC Tokyo,Fim do empréstimo,80815,NAO,NAO
2020-02-01,FC Tokyo,Matsumoto Yama.,Empréstimo,80815,NAO,NAO
2019-02-15,Grêmio,FC Tokyo,440 mil €,80815,NAO,NAO
2017-01-18,Joinville,Grêmio,custo zero,80815,NAO,NAO
2016-07-26,CQ Dangdai Lif.,Joinville,custo zero,80815,NAO,NAO
2015-07-01,São Caetano,CQ Lifan,?,80815,NAO,NAO
2015-06-20,Joinville,São Caetano,Fim do empréstimo,80815,NAO,NAO
2014-02-14,São Caetano,Joinville,Empréstimo,80815,NAO,NAO
2013-03-01,Brasa,São Caetano,?,80815,NAO,NAO
2012-12-31,Seongnam FC,Brasa,Fim do empréstimo,80815,NAO,NAO
2012-07-20,Brasa,Seongnam FC,Empréstimo,80815,NAO,NAO
2012-07-19,Sport,Brasa,Fim do empréstimo,80815,NAO,NAO
2012-02-01,Brasa,Sport,Empréstimo,80815,NAO,NAO
2011-12-31,Flamengo,Brasa,Fim do empréstimo,80815,NAO,NAO
2011-07-01,Brasa,Flamengo,Empréstimo,80815,NAO,NAO
2011-06-30,Portuguesa,Brasa,Fim do empréstimo,80815,NAO,NAO
2011-02-01,Brasa,Portuguesa,Empréstimo,80815,NAO,NAO
2010-12-31,Bahia,Brasa,Fim do empréstimo,80815,NAO,NAO
2010-05-01,Brasa,Bahia,Empréstimo,80815,NAO,NAO
2010-04-01,Kalmar FF,Brasa,Fim do empréstimo,80815,NAO,NAO
2010-01-01,Brasa,Kalmar FF,Valor de empréstimo:105 mil €,80815,NAO,NAO
2009-12-01,Bahia,Brasa,Fim do empréstimo,80815,NAO,NAO
2009-08-01,Brasa,Bahia,Empréstimo,80815,NAO,NAO
2009-06-30,Goiás EC,Brasa,Fim do empréstimo,80815,NAO,NAO
2009-04-01,Brasa,Goiás EC,Empréstimo,80815,NAO,NAO
2009-03-01,Cruzeiro,Brasa,Fim do empréstimo,80815,NAO,NAO
2009-02-01,Brasa,Cruzeiro,Empréstimo,80815,NAO,NAO
2009-01-01,Atlético-MG,Brasa,?,80815,NAO,NAO
2008-07-01,Criciúma,Atlético-MG,?,80815,NAO,NAO
2007-06-01,Fluminense U20,Criciúma,custo zero,80815,NAO,NAO
2022-02-01,Indep. Medellín,Operário-PR,custo zero,73095,NAO,NAO
2020-01-01,Once Caldas,Indep. Medellín,custo zero,73095,NAO,NAO
2019-01-01,Ceará,Once Caldas,custo zero,73095,NAO,NAO
2018-01-10,Deportivo Pasto,Ceará,?,73095,NAO,NAO
2017-01-01,Seongnam FC,Deportivo Pasto,?,73095,NAO,NAO
2016-12-31,Colo Colo,Seongnam FC,Fim do empréstimo,73095,NAO,NAO
2016-01-09,Seongnam FC,Colo Colo,Valor de empréstimo:137 mil €,73095,NAO,NAO
2015-07-10,Millonarios,Seongnam FC,?,73095,NAO,NAO
2014-07-01,Olimpo,Millonarios,custo zero,73095,NAO,NAO
2013-07-30,Seongnam FC,Olimpo,custo zero,73095,NAO,NAO
2012-07-01,Ceará,Seongnam FC,?,73095,NAO,NAO
2012-01-01,Cruzeiro,Ceará,?,73095,NAO,NAO
2011-12-31,Chunnam Dragons,Cruzeiro,Fim do empréstimo,73095,NAO,NAO
2011-01-01,Cruzeiro,Chunnam Dragons,Empréstimo,73095,NAO,NAO
2010-12-31,Ceará,Cruzeiro,Fim do empréstimo,73095,NAO,NAO
2010-08-01,Cruzeiro,Ceará,Empréstimo,73095,NAO,NAO
2010-06-30,Ipatinga FC,Cruzeiro,Fim do empréstimo,73095,NAO,NAO
2009-08-01,Cruzeiro,Ipatinga FC,Empréstimo,73095,NAO,NAO
2009-06-30,Vitória,Cruzeiro,Fim do empréstimo,73095,NAO,NAO
2009-02-01,Cruzeiro,Vitória,Empréstimo,73095,NAO,NAO
2008-04-01,CD América,Cruzeiro,600 mil €,73095,NAO,NAO
2016-11-22,Pausa,Sinop,-,20061,SIM,NAO
2016-07-19,Santos B,Pausa,-,20061,SIM,NAO
2016-07-18,Portuguesa-SP,Santos B,Fim do empréstimo,20061,SIM,NAO
2016-02-09,Santos B,Portuguesa-SP,Empréstimo,20061,SIM,NAO
2015-07-31,Sem clube,Santos B,-,20061,SIM,NAO
2015-05-21,Cuiabá,Sem clube,-,20061,SIM,NAO
2015-01-09,SD Buelna,Cuiabá,custo zero,20061,SIM,NAO
2014-11-21,Paniliakos,SD Buelna,custo zero,20061,SIM,NAO
2014-08-01,Pinheiros-SC,Paniliakos,custo zero,20061,SIM,NAO
2014-05-01,Oeste FC-SP,Pinheiros-SC,custo zero,20061,SIM,NAO
2014-03-01,Cruzeiro U20,Oeste FC-SP,custo zero,20061,SIM,NAO
2014-01-01,Atlético-PR B,Cruzeiro U20,custo zero,20061,SIM,NAO
2013-03-02,Flamengo S20,Atlético-PR B,custo zero,20061,SIM,NAO
2012-01-04,Genoa U19,Flamengo S20,custo zero,20061,SIM,NAO
2011-07-01,Santos FC U20,Genoa U19,custo zero,20061,SIM,NAO
2021-06-22,Marítimo,Avaí,custo zero,187697,NAO,NAO
2020-06-30,CSA,Marítimo,Fim do empréstimo,187697,NAO,NAO
2019-07-01,Marítimo,CSA,Empréstimo,187697,NAO,NAO
2016-07-08,CSA,Marítimo,custo zero,187697,NAO,NAO
2015-12-11,Sem clube,CSA,-,187697,NAO,NAO
2015-10-26,Botafogo-PB,Sem clube,-,187697,NAO,NAO
2015-07-02,Ceará,Botafogo-PB,custo zero,187697,NAO,NAO
2015-01-23,América-RN,Ceará,?,187697,NAO,NAO
2014-01-01,Cruzeiro U20,América-RN,?,187697,NAO,NAO
2013-12-31,Betim EC,Cruzeiro U20,Fim do empréstimo,187697,NAO,NAO
2013-06-01,Cruzeiro U20,Betim EC,Empréstimo,187697,NAO,NAO
2013-05-31,Linense-SP,Cruzeiro U20,Fim do empréstimo,187697,NAO,NAO
2013-01-01,Cruzeiro U20,Linense-SP,Empréstimo,187697,NAO,NAO
2012-05-31,Nacional-MG,Cruzeiro U20,Fim do empréstimo,187697,NAO,NAO
2012-01-01,Cruzeiro U20,Nacional-MG,Empréstimo,187697,NAO,NAO
2011-11-30,Boa Esporte,Cruzeiro U20,Fim do empréstimo,187697,NAO,NAO
2011-03-01,Cruzeiro U20,Boa Esporte,Empréstimo,187697,NAO,NAO
2009-09-01,Palestra-SP,Cruzeiro U20,custo zero,187697,NAO,NAO
2009-01-01,Santo André,Palestra-SP,custo zero,187697,NAO,NAO
2022-05-27,Betim Futebol,Fluminense-BA,custo zero,151217,NAO,NAO
2022-04-22,Bahia de Feira,Betim Futebol,custo zero,151217,NAO,NAO
2021-06-18,Jacuipense,Bahia de Feira,custo zero,151217,NAO,NAO
2021-05-27,Bahia de Feira,Jacuipense,custo zero,151217,NAO,NAO
